,shipment_id,Type,Pieces,Weight,box_original,box_final,pack_date_time,Status,pick_date_time,pick_pack_time,same_box,pieces_over_1,session
13525,URG1kXpnKB,STANDARD,1,1.64,N1,N1,2022-05-07 12:15:27,Packed On Time,2022-07-05 10:10:15,125.2,True,False,Morning
13526,URG40Z5nlB,STANDARD,1,4.72,SIOC,SIOC,2022-05-07 11:25:15,Packed On Time,2022-07-05 10:35:34,49.68,True,False,Morning
13527,URJdlpknDB,STANDARD,1,2.86,SIOC,SIOC,2022-05-07 12:22:52,Packed On Time,2022-07-05 10:32:19,110.55,True,False,Morning
13528,URVrDJvnVB,STANDARD,1,4.7,SIOC,SIOC,2022-05-09 18:50:04,Packed On Time,2022-09-05 16:37:35,132.48,True,False,Eve
13529,UR3l06LnzB,STANDARD,1,2.12,N6,N6,2022-05-07 14:38:38,Packed On Time,2022-07-05 13:58:17,40.35,True,False,Noon
13530,UR60t8vnjB,STANDARD,1,4.38,N5,N5,2022-05-08 11:17:59,Packed On Time,2022-07-05 12:29:48,1368.18,True,False,Morning
13531,URgzL7dnnB,MITEM,2,4.52,N19,,2022-05-09 14:08:57,Packed On Time,2022-09-05 13:52:43,16.23,False,True,Noon
13532,URn0mCZnRB,STANDARD,1,1.4,N5,N5,2022-05-07 11:17:51,Packed On Time,2022-07-05 10:16:10,61.68,True,False,Morning
13533,URVHlS4nlB,STANDARD,1,6.399,N6,N6,2022-05-07 12:27:39,Packed On Time,2022-07-05 10:30:15,117.4,True,False,Morning
13534,URV3xgNnMB,STANDARD,1,5.44,K20,K20,2022-05-07 12:08:03,Packed On Time,2022-07-05 10:44:13,83.83,True,False,Morning
13535,UR1V450nnB,MITEM,2,1.0,N5,,2022-05-07 12:48:54,Packed On Time,2022-07-05 11:19:41,89.22,False,True,Morning
13536,URcyCfbnmB,STANDARD,1,0.92,SIOC,SIOC,2022-05-07 12:33:38,Packed On Time,2022-07-05 10:37:46,115.87,True,False,Morning
13537,URghLFYn7B,MITEM,2,1.44,N19,,2022-05-11 06:53:28,Packed On Time,2022-10-05 18:28:21,745.12,False,True,Early Morning
13538,URnGChBnVB,STANDARD,1,1.76,N1,N1,2022-05-07 11:07:35,Packed On Time,2022-07-05 10:23:27,44.13,True,False,Morning
13539,URwDGXHnVB,STANDARD,1,0.88,N7,CUSTOMBOX,2022-05-07 10:14:14,Packed On Time,2022-07-05 09:32:18,41.93,False,False,Morning
13540,URGbwSmn7B,STANDARD,1,2.17,SIOC,SIOC,2022-05-07 14:07:31,Packed On Time,2022-07-05 11:05:13,182.3,True,False,Noon
13541,UR3Cfrbn4B,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 14:46:14,Packed On Time,2022-07-05 13:57:04,49.17,True,False,Noon
13542,URGCRJHnWB,STANDARD,1,7.889,N17,N17,2022-05-07 10:58:51,Packed On Time,2022-07-05 10:08:24,50.45,True,False,Morning
13543,URNhNCHnrB,STANDARD,1,1.72,K20,K20,2022-05-07 10:52:29,Packed On Time,2022-07-05 10:31:40,20.82,True,False,Morning
13544,URVbglpn3B,STANDARD,1,1.54,SIOC,SIOC,2022-05-07 14:59:54,Packed On Time,2022-07-05 12:26:13,153.68,True,False,Noon
13545,URg88qBnmB,STANDARD,1,6.299,N5,N5,2022-05-07 14:36:54,Packed On Time,2022-07-05 14:08:04,28.83,True,False,Noon
13546,URCLhjcn4B,STANDARD,1,18.039,SIOC,SIOC,2022-05-07 14:11:39,Packed On Time,2022-07-05 10:58:08,193.52,True,False,Noon
13547,URGlZcwnVB,STANDARD,1,2.46,N10,N10,2022-05-07 13:06:18,Packed On Time,2022-07-05 12:41:17,25.02,True,False,Noon
13548,URcVnpFnZB,REGALO,1,1.02,N1,K20,2022-05-07 15:32:21,Packed On Time,2022-07-05 14:45:35,46.77,False,False,Noon
13549,URghkMfnvB,STANDARD,1,0.64,N1,N1,2022-05-07 10:30:45,Packed On Time,2022-07-05 09:57:54,32.85,True,False,Morning
13550,URg00gnnqB,STANDARD,1,10.739,SIOC,SIOC,2022-05-08 12:18:47,Packed On Time,2022-07-05 12:30:40,1428.12,True,False,Morning
13551,URJ4h7dn4B,STANDARD,1,7.889,SIOC,SIOC,2022-05-07 11:24:33,Packed On Time,2022-07-05 10:51:41,32.87,True,False,Morning
13552,URJ82qrRn5B,STANDARD,1,3.83,K20,K20,2022-05-07 15:27:20,Packed On Time,2022-07-05 13:43:04,104.27,True,False,Noon
13553,URXv827Cn82B,STANDARD,1,4.36,SIOC,SIOC,2022-05-08 10:14:04,Packed On Time,2022-07-05 13:39:30,1234.57,True,False,Morning
13554,URn82w1gntB,STANDARD,1,2.58,SIOC,SIOC,2022-05-08 09:16:39,Packed On Time,2022-07-05 12:39:26,1237.22,True,False,Morning
13555,URJjg6SnyB,STANDARD,1,1.36,K20,K20,2022-05-07 11:13:54,Packed On Time,2022-07-05 10:26:28,47.43,True,False,Morning
13556,URVbDCYn5B,STANDARD,1,2.27,N30,N30,2022-05-09 19:24:24,Packed On Time,2022-09-05 18:12:44,71.67,True,False,Eve
13557,URXz3g7nVB,STANDARD,1,3.7,N1,N1,2022-05-09 07:24:37,Packed On Time,2022-07-05 12:41:24,1123.22,True,False,Early Morning
13558,UR6BX80nSB,STANDARD,1,2.6,SIOC,SIOC,2022-05-07 10:25:45,Packed On Time,2022-07-05 09:38:42,47.05,True,False,Morning
13559,UR6G40VnhB,STANDARD,1,2.49,N7,N7,2022-05-07 10:04:05,Packed On Time,2022-07-05 09:46:18,17.78,True,False,Morning
13560,URcW0fmn6B,STANDARD,1,4.98,SIOC,SIOC,2022-05-07 13:53:01,Packed On Time,2022-07-05 12:19:52,93.15,True,False,Noon
13561,URnVr8FnxB,STANDARD,1,1.0,K20,K20,2022-05-07 12:12:32,Packed On Time,2022-07-05 10:12:33,119.98,True,False,Morning
13562,URwjFQfnWB,STANDARD,1,11.399,SIOC,SIOC,2022-05-08 08:53:33,Packed On Time,2022-07-05 14:16:13,1117.33,True,False,Early Morning
13563,URCXx7rn2B,STANDARD,1,0.195,N1,N1,2022-05-08 11:00:41,Packed On Time,2022-07-05 11:48:18,1392.38,True,False,Morning
13564,URJlymnn7B,STANDARD,1,2.26,N10,N10,2022-05-07 14:29:07,Packed On Time,2022-07-05 10:54:01,215.1,True,False,Noon
13565,UR14dQFnfB,STANDARD,1,7.889,SIOC,SIOC,2022-05-07 11:24:54,Packed On Time,2022-07-05 10:51:46,33.13,True,False,Morning
13566,UR6CNlCn1B,STANDARD,1,6.559,SIOC,SIOC,2022-05-09 16:02:00,Packed On Time,2022-09-05 14:51:14,70.77,True,False,Noon
13567,URG1kmFnKB,STANDARD,1,4.92,N7,N7,2022-05-07 11:13:44,Packed On Time,2022-07-05 10:16:52,56.87,True,False,Morning
13568,URJ7TXpnpB,STANDARD,1,2.99,N5,N5,2022-05-10 20:13:31,Packed On Time,2022-10-05 19:46:22,27.15,True,False,Eve
13569,URVFdh8nkB,STANDARD,1,3.59,N17,N17,2022-05-07 15:15:25,Packed On Time,2022-07-05 11:37:56,217.48,True,False,Noon
13570,URw4LWHnDB,STANDARD,1,0.71,N5,N5,2022-05-09 06:50:28,Packed On Time,2022-07-05 14:04:13,1006.25,True,False,Early Morning
13571,URVQtgynlB,STANDARD,1,2.48,N7,N7,2022-05-07 13:00:20,Packed On Time,2022-07-05 11:40:50,79.5,True,False,Noon
13572,URclWNvpqB,STANDARD,1,2.54,N5,CUSTOMBOX,2022-05-07 11:57:30,Packed On Time,2022-07-05 10:46:41,70.82,False,False,Morning
13573,URVCS60nKB,STANDARD,1,7.159,N30,N30,2022-05-07 14:33:06,Packed On Time,2022-07-05 12:50:40,102.43,True,False,Noon
13574,UR3pw8SnkB,STANDARD,1,0.72,SIOC,SIOC,2022-05-07 15:26:07,Packed On Time,2022-07-05 12:15:26,190.68,True,False,Noon
13575,UR6FJ6RnhB,STANDARD,1,3.62,SIOC,SIOC,2022-05-08 09:20:06,Packed On Time,2022-07-05 12:36:32,1243.57,True,False,Morning
13576,UR6H70mnbB,STANDARD,1,1.6,N31,SIOC,2022-05-09 18:50:46,Packed On Time,2022-09-05 18:15:51,34.92,False,False,Eve
13577,URGTCvWnKB,STANDARD,1,7.689,N16,N16,2022-05-07 14:10:17,Packed On Time,2022-07-05 11:03:54,186.38,True,False,Noon
13578,URN77jVnmB,STANDARD,1,1.25,SIOC,SIOC,2022-05-07 11:12:21,Packed On Time,2022-07-05 10:39:32,32.82,True,False,Morning
13579,UR1LJ6wnkB,STANDARD,1,3.46,SIOC,SIOC,2022-05-07 12:18:54,Packed On Time,2022-07-05 10:01:50,137.07,True,False,Morning
13580,URXtfCgnpB,STANDARD,1,1.36,K20,K20,2022-05-07 11:14:35,Packed On Time,2022-07-05 10:26:59,47.6,True,False,Morning
13581,UR682jm4nyB,STANDARD,1,13.039,SIOC,SIOC,2022-05-07 10:16:17,Packed On Time,2022-07-05 09:37:30,38.78,True,False,Morning
13582,URnnPhqnMB,STANDARD,1,0.72,SIOC,SIOC,2022-05-07 15:24:55,Packed On Time,2022-07-05 12:15:06,189.82,True,False,Noon
13583,URn2kC6nDB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 12:37:45,Packed On Time,2022-07-05 12:21:12,16.55,False,False,Morning
13584,URC82xgknkB,STANDARD,1,1.69,N1,N1,2022-05-09 07:12:28,Packed On Time,2022-07-05 12:58:24,1094.07,True,False,Early Morning
13585,URJfdzynCB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 12:38:06,Packed On Time,2022-07-05 12:21:28,16.63,False,False,Morning
13586,URJlgsdnSB,STANDARD,1,0.64,N1,N1,2022-05-10 15:55:41,Packed On Time,2022-10-05 14:58:19,57.37,True,False,Noon
13587,UR15BmgnkB,STANDARD,1,11.239,N17,N17,2022-05-08 11:46:51,Packed On Time,2022-07-05 12:33:43,1393.13,True,False,Morning
13588,URcy55Hn7B,MITEM,2,18.078,N19,,2022-05-09 16:43:16,Packed late Slam,2022-09-05 14:20:45,142.52,False,True,Noon
13589,URcJrKdn1B,STANDARD,1,11.369,N19,SIOC,2022-05-07 11:46:09,Packed On Time,2022-07-05 11:08:40,37.48,False,False,Morning
13590,URVh7MSnmB,STANDARD,1,4.54,N6,N6,2022-05-09 07:05:21,Packed On Time,2022-07-05 14:27:07,998.23,True,False,Early Morning
13591,UR1WxgZnHB,STANDARD,1,0.559,N7,CUSTOMBOX,2022-05-07 10:21:05,Packed On Time,2022-07-05 09:59:04,22.02,False,False,Morning
13592,UR33ZqBnqB,STANDARD,1,1.88,SIOC,SIOC,2022-05-07 11:52:09,Packed On Time,2022-07-05 10:18:53,93.27,True,False,Morning
13593,URcj6h3nKB,STANDARD,1,4.6,SIOC,SIOC,2022-05-07 10:34:31,Packed On Time,2022-07-05 09:36:50,57.68,True,False,Morning
13594,URckVWdn3B,STANDARD,1,8.759,SIOC,SIOC,2022-05-07 10:36:45,Packed On Time,2022-07-05 10:17:32,19.22,True,False,Morning
13595,URgsVX0nMB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 12:39:39,Packed On Time,2022-07-05 12:21:48,17.85,False,False,Morning
13596,URgDYjNn4B,STANDARD,1,5.53,SIOC,SIOC,2022-05-07 10:51:38,Packed On Time,2022-07-05 10:23:32,28.1,True,False,Morning
13597,URnYrMynMB,STANDARD,1,5.07,N5,N5,2022-05-09 07:01:34,Packed On Time,2022-07-05 14:38:53,982.68,True,False,Early Morning
13598,URn5ZjDngB,STANDARD,1,0.4,N7,CUSTOMBOX,2022-05-07 11:21:38,Packed On Time,2022-07-05 10:24:00,57.63,False,False,Morning
13599,URwGLlDn5B,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 10:42:29,Packed On Time,2022-07-05 10:04:24,38.08,True,False,Morning
13600,URw8C5VngB,STANDARD,1,6.0,SIOC,SIOC,2022-05-07 10:40:45,Packed On Time,2022-07-05 10:20:40,20.08,True,False,Morning
13601,URClXMPntB,STANDARD,1,5.31,K20,K20,2022-05-07 15:07:51,Packed On Time,2022-07-05 12:19:09,168.7,True,False,Noon
13602,URJGKgrnLB,STANDARD,1,2.64,N5,N5,2022-05-07 10:15:46,Packed On Time,2022-07-05 09:44:55,30.85,True,False,Morning
13603,URN3qjPnjB,STANDARD,1,6.719,K20,CUSTOMBOX,2022-05-07 10:55:35,Packed On Time,2022-07-05 10:22:47,32.8,False,False,Morning
13604,URVl23lndB,STANDARD,1,1.839,SIOC,SIOC,2022-05-07 10:43:42,Packed On Time,2022-07-05 09:28:04,75.63,True,False,Morning
13605,URVWd5PnmB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 12:39:59,Packed On Time,2022-07-05 12:22:20,17.65,False,False,Morning
13606,UR11pK1nXB,STANDARD,1,5.16,N30,N30,2022-05-07 15:26:28,Packed On Time,2022-07-05 14:41:15,45.22,True,False,Noon
13607,UR3w8mQn5B,STANDARD,1,2.17,SIOC,SIOC,2022-05-07 10:37:48,Packed On Time,2022-07-05 10:01:05,36.72,True,False,Morning
13608,URccPjfncB,STANDARD,1,4.94,N16,N14,2022-05-07 12:10:07,Packed On Time,2022-07-05 10:41:50,88.28,False,False,Morning
13609,URc7kfSnxB,STANDARD,1,8.759,SIOC,SIOC,2022-05-07 10:37:27,Packed On Time,2022-07-05 10:13:49,23.63,True,False,Morning
13610,URgmVjtncB,STANDARD,1,1.39,SIOC,SIOC,2022-05-07 11:47:11,Packed On Time,2022-07-05 10:36:58,70.22,True,False,Morning
13611,URwSRq82nvB,REGALO,1,5.35,N1,N1,2022-05-09 13:15:22,Packed On Time,2022-09-05 13:08:41,6.68,True,False,Noon
13612,URCVcnYn0B,STANDARD,1,2.26,N10,N10,2022-05-07 14:31:53,Packed On Time,2022-07-05 10:55:34,216.32,True,False,Noon
13613,URGWMfvn5B,STANDARD,1,2.64,N5,N5,2022-05-07 10:17:19,Packed On Time,2022-07-05 09:45:11,32.13,True,False,Morning
13614,URJky5dn0B,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 10:43:21,Packed On Time,2022-07-05 10:05:19,38.03,True,False,Morning
13615,URJ8XJMnMB,STANDARD,1,4.36,SIOC,CUSTOMBOX,2022-05-08 10:15:37,Packed On Time,2022-07-05 13:39:43,1235.9,False,False,Morning
13616,URVVJKRntB,STANDARD,1,1.701,SIOC,SIOC,2022-05-09 15:45:18,Packed On Time,2022-09-05 15:14:16,31.03,True,False,Noon
13617,URXVGdknNB,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 10:43:42,Packed On Time,2022-07-05 10:05:49,37.88,True,False,Morning
13618,UR154WYnTB,STANDARD,1,3.72,SIOC,SIOC,2022-05-07 11:39:18,Packed On Time,2022-07-05 10:38:24,60.9,True,False,Morning
13619,UR6Nl0YnvB,STANDARD,1,2.06,N10,N10,2022-05-07 11:57:30,Packed On Time,2022-07-05 10:21:03,96.45,True,False,Morning
13620,UR6425dnJB,STANDARD,1,1.0,N1,CUSTOMBOX,2022-05-07 10:06:29,Packed On Time,2022-07-05 09:39:02,27.45,False,False,Morning
13621,URwZCj8n6B,STANDARD,1,1.25,SIOC,SIOC,2022-05-07 11:12:42,Packed On Time,2022-07-05 10:39:45,32.95,True,False,Morning
13622,URCWN8zn7B,STANDARD,1,2.34,N16,CUSTOMBOX,2022-05-07 10:31:46,Packed On Time,2022-07-05 10:01:58,29.8,False,False,Morning
13623,URGjZ882n0B,STANDARD,1,3.44,SIOC,SIOC,2022-05-09 07:09:41,Packed On Time,2022-07-05 12:59:01,1090.67,True,False,Early Morning
13624,URVbyX5nVB,STANDARD,1,3.66,SIOC,SIOC,2022-05-07 11:26:48,Packed On Time,2022-07-05 10:46:01,40.78,True,False,Morning
13625,UR1NlXcnrB,STANDARD,1,0.84,N5,N5,2022-05-07 11:06:02,Packed On Time,2022-07-05 10:24:12,41.83,True,False,Morning
13626,UR6NDflnpB,STANDARD,1,3.31,SIOC,SIOC,2022-05-07 12:04:46,Packed On Time,2022-07-05 10:17:49,106.95,True,False,Morning
13627,URNhDfYnhB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 12:58:58,Packed On Time,2022-07-05 12:22:40,36.3,False,False,Morning
13628,URgMf0mndB,STANDARD,1,11.239,N17,SIOC,2022-05-08 12:14:49,Packed On Time,2022-08-05 12:03:08,11.68,False,False,Morning
13629,URn3WCjn5B,STANDARD,1,2.32,N31,CUSTOMBOX,2022-05-09 17:12:35,Packed On Time,2022-09-05 16:05:34,67.02,False,False,Eve
13630,URw00sQnTB,STANDARD,1,1.043,N30,N30,2022-05-07 14:54:00,Packed On Time,2022-07-05 12:34:32,139.47,True,False,Noon
13631,URNNXCNnrB,MITEM,2,1.56,N7,,2022-05-09 10:50:13,Packed On Time,2022-09-05 10:28:59,21.23,False,True,Morning
13632,URwbVT2n5B,STANDARD,1,2.26,N10,N10,2022-05-07 14:32:45,Packed On Time,2022-07-05 10:55:48,216.95,True,False,Noon
13633,URCvzR82pZB,STANDARD,1,3.12,N10,N10,2022-05-09 15:01:32,Packed On Time,2022-09-05 13:08:45,112.78,True,False,Noon
13634,URNy1p3nlB,MITEM,2,4.08,N31,,2022-05-09 10:51:35,Packed On Time,2022-09-05 10:17:48,33.78,False,True,Morning
13635,URXPRh6nsB,STANDARD,1,1.62,N1,N1,2022-05-08 09:04:28,Packed On Time,2022-07-05 14:22:20,1122.13,True,False,Morning
13636,UR6fXWfnnB,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 11:31:05,Packed On Time,2022-07-05 11:12:04,19.02,True,False,Morning
13637,URgwmngnwB,STANDARD,1,4.22,SIOC,SIOC,2022-05-09 06:33:08,Packed On Time,2022-07-05 14:07:04,986.07,True,False,Early Morning
13638,URJvtXNnLB,STANDARD,1,1.64,NOBOX,CUSTOMBOX,2022-05-07 10:51:07,Packed On Time,2022-07-05 10:33:49,17.3,False,False,Morning
13639,URJFc082nFB,STANDARD,1,1.0,N30,N30,2022-05-10 10:49:13,Packed On Time,2022-10-05 10:26:43,22.5,True,False,Morning
13640,URN6SWqnWB,STANDARD,1,3.44,SIOC,SIOC,2022-05-07 10:44:44,Packed On Time,2022-07-05 10:04:52,39.87,True,False,Morning
13641,URXg8PZnyB,STANDARD,1,10.199,N31,N31,2022-05-08 09:17:21,Packed On Time,2022-07-05 12:42:03,1235.3,True,False,Morning
13642,UR1ky0hnnB,STANDARD,1,2.69,N1,N1,2022-05-07 13:01:01,Packed On Time,2022-07-05 11:50:30,70.52,True,False,Noon
13643,URwfVCHn82B,STANDARD,1,2.02,SIOC,SIOC,2022-05-07 12:18:22,Packed On Time,2022-07-05 10:00:00,138.37,True,False,Morning
13644,URCKx8SnDB,STANDARD,1,9.679,SIOC,SIOC,2022-05-09 16:28:09,Packed On Time,2022-09-05 15:43:28,44.68,True,False,Noon
13645,URJvJ0fnpB,STANDARD,1,3.12,SIOC,SIOC,2022-05-07 09:56:11,Packed On Time,2022-07-05 09:42:02,14.15,True,False,Morning
13646,URJvKPZnCB,STANDARD,1,3.62,SIOC,SIOC,2022-05-08 15:07:10,Packed On Time,2022-07-05 14:23:55,43.25,True,False,Noon
13647,URJwNsgnmB,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 10:44:54,Packed On Time,2022-07-05 10:06:51,38.05,True,False,Morning
13648,URVyBxknlB,STANDARD,1,9.509,N19,N19,2022-05-09 19:50:18,Packed On Time,2022-09-05 18:48:48,61.5,True,False,Eve
13649,URg7FLMnmB,STANDARD,1,7.889,SIOC,SIOC,2022-05-09 19:19:29,Packed On Time,2022-09-05 18:28:58,50.52,True,False,Eve
13650,URX82MpSnCB,STANDARD,1,1.6,N1,SIOC,2022-05-08 08:54:35,Packed On Time,2022-07-05 14:20:17,1114.3,False,False,Early Morning
13651,UR1KxX82nMB,STANDARD,1,1.98,N30,N30,2022-05-09 18:20:16,Packed On Time,2022-09-05 16:22:12,118.07,True,False,Eve
13652,UR3Pn51nRB,STANDARD,1,3.4,N30,CUSTOMBOX,2022-05-09 16:57:21,Packed On Time,2022-09-05 16:41:58,15.38,False,False,Noon
13653,URwVfQFn7B,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 10:45:15,Packed On Time,2022-07-05 10:06:55,38.33,True,False,Morning
13654,URGkV67nMB,STANDARD,1,9.199,SIOC,SIOC,2022-05-09 18:08:00,Packed On Time,2022-09-05 16:26:31,101.48,True,False,Eve
13655,URNJt1XnHB,STANDARD,1,7.889,SIOC,SIOC,2022-05-07 11:25:15,Packed On Time,2022-07-05 10:51:51,33.4,True,False,Morning
13656,UR12tZVnWB,STANDARD,1,2.34,SIOC,SIOC,2022-05-07 11:53:33,Packed On Time,2022-07-05 10:00:08,113.42,True,False,Morning
13657,URG50x0nqB,STANDARD,1,4.75,K20,K20,2022-05-08 09:07:34,Packed On Time,2022-07-05 14:14:56,1132.63,True,False,Morning
13658,URJ51qknJB,MITEM,2,7.96,N10,,2022-05-07 12:20:47,Packed On Time,2022-07-05 11:23:02,57.75,False,True,Morning
13659,URNDjC82nKB,STANDARD,1,1.1,N14,N14,2022-05-07 12:18:22,Packed On Time,2022-07-05 10:36:58,101.4,True,False,Morning
13660,URNDq58nQB,STANDARD,1,2.64,N5,N5,2022-05-07 10:29:53,Packed On Time,2022-07-05 09:45:55,43.97,True,False,Morning
13661,URVPgGpnkB,STANDARD,1,8.759,SIOC,SIOC,2022-05-08 09:15:47,Packed On Time,2022-07-05 12:42:59,1232.8,True,False,Morning
13662,UR3xHgZnQB,STANDARD,1,2.17,SIOC,SIOC,2022-05-07 11:38:26,Packed On Time,2022-07-05 10:52:01,46.42,True,False,Morning
13663,UR6V4qFnZB,STANDARD,1,10.519,N30,N30,2022-05-09 19:21:25,Packed On Time,2022-09-05 17:22:42,118.72,True,False,Eve
13664,URcnnNhpCB,STANDARD,1,1.64,NOBOX,SIOC,2022-05-07 14:02:29,Packed On Time,2022-07-05 12:34:59,87.5,False,False,Noon
13665,URgTfCGnRB,STANDARD,1,11.239,N17,SIOC,2022-05-11 06:47:46,Packed On Time,2022-11-05 06:24:57,22.82,False,False,Early Morning
13666,URnJPHzpMB,STANDARD,1,3.04,SIOC,SIOC,2022-05-07 10:07:00,Packed On Time,2022-07-05 09:30:29,36.52,True,False,Morning
13667,URnRRk82pTB,STANDARD,1,1.88,N1,CUSTOMBOX,2022-05-07 10:29:32,Packed On Time,2022-07-05 09:54:32,35.0,False,False,Morning
13668,URGqHXynCB,STANDARD,1,11.239,N17,SIOC,2022-05-08 12:15:09,Packed On Time,2022-08-05 12:03:18,11.85,False,False,Morning
13669,URVgyH4p3B,STANDARD,1,8.419,SIOC,SIOC,2022-05-07 12:06:20,Packed On Time,2022-07-05 10:14:45,111.58,True,False,Morning
13670,URVnSqNn8B,STANDARD,1,11.419,SIOC,SIOC,2022-05-08 08:59:42,Packed On Time,2022-07-05 14:12:58,1126.73,True,False,Early Morning
13671,URV6JGHntB,STANDARD,1,7.759,K20,K20,2022-05-10 15:21:21,Packed On Time,2022-10-05 14:59:37,21.73,True,False,Noon
13672,UR3lZXXn8B,STANDARD,1,4.31,K20,K20,2022-05-07 10:41:47,Packed On Time,2022-07-05 10:06:23,35.4,True,False,Morning
13673,UR36GRCpQB,STANDARD,1,0.885,SIOC,SIOC,2022-05-07 11:53:12,Packed On Time,2022-07-05 09:54:58,118.23,True,False,Morning
13674,URGLnjjnGB,STANDARD,1,2.34,N16,CUSTOMBOX,2022-05-07 10:32:48,Packed On Time,2022-07-05 10:02:18,30.5,False,False,Morning
13675,URV7J7LnZB,STANDARD,1,10.959,SIOC,SIOC,2022-05-07 11:30:13,Packed On Time,2022-07-05 11:11:23,18.83,True,False,Morning
13676,UR3Dn5tnLB,STANDARD,1,7.239,SIOC,SIOC,2022-05-07 15:14:02,Packed On Time,2022-07-05 11:40:18,213.73,True,False,Noon
13677,URgGHgnnyB,STANDARD,1,6.579,N31,N31,2022-05-07 15:36:10,Packed On Time,2022-07-05 14:21:45,74.42,True,False,Noon
13678,URnJ825VnzB,STANDARD,1,2.699,SIOC,SIOC,2022-05-09 15:42:20,Packed On Time,2022-09-05 14:43:06,59.23,True,False,Noon
13679,URcvW42pjB,STANDARD,1,1.719,N1,N1,2022-05-07 11:21:28,Packed On Time,2022-07-05 10:41:42,39.77,True,False,Morning
13680,URCbpx8nbB,STANDARD,1,0.64,N1,N1,2022-05-08 11:02:35,Packed On Time,2022-07-05 11:47:10,1395.42,True,False,Morning
13681,URGVZkvpVB,STANDARD,1,4.831,N1,N1,2022-05-07 12:25:46,Packed On Time,2022-07-05 09:59:27,146.32,True,False,Morning
13682,URN4X8xnjB,STANDARD,1,7.699,N17,SIOC,2022-05-09 14:39:33,Packed On Time,2022-09-05 14:24:55,14.63,False,False,Noon
13683,URw5HXqnGB,STANDARD,1,4.39,N5,N6,2022-05-07 11:16:39,Packed On Time,2022-07-05 10:45:34,31.08,False,False,Morning
13684,UR1yslCnsB,STANDARD,1,9.779,SIOC,SIOC,2022-05-07 14:01:46,Packed On Time,2022-07-05 12:36:21,85.42,True,False,Noon
13685,URGcf3Nn3B,MITEM,3,16.44,N31,,2022-05-09 10:48:19,Packed On Time,2022-09-05 10:21:28,26.85,False,True,Morning
13686,URXbHGCncB,STANDARD,1,2.26,N10,N10,2022-05-07 14:34:18,Packed On Time,2022-07-05 10:55:59,218.32,True,False,Noon
13687,UR3J3dcn2B,STANDARD,1,1.02,SIOC,SIOC,2022-05-10 16:22:58,Packed On Time,2022-10-05 15:52:06,30.87,True,False,Noon
13688,URwTndHnVB,STANDARD,1,0.42,SIOC,SIOC,2022-05-08 09:34:32,Packed On Time,2022-07-05 12:34:39,1259.88,True,False,Morning
13689,URgF6fJnNB,MITEM,3,2.16,N1,,2022-05-07 09:30:53,Packed On Time,2022-07-05 09:21:53,9.0,False,True,Morning
13690,URcy5dNn7B,STANDARD,1,2.34,N16,N16,2022-05-08 14:27:11,Packed On Time,2022-07-05 13:44:04,43.12,True,False,Noon
13691,URnbLPknNB,STANDARD,1,7.889,SIOC,SIOC,2022-05-07 11:17:31,Packed On Time,2022-07-05 10:46:46,30.75,True,False,Morning
13692,URcXV6jnTB,STANDARD,1,4.75,K20,K20,2022-05-10 16:36:31,Packed On Time,2022-10-05 16:00:49,35.7,True,False,Noon
13693,UR6cJmpn1B,STANDARD,1,15.959,SIOC,SIOC,2022-05-08 15:00:37,Packed On Time,2022-07-05 14:31:43,28.9,True,False,Noon
13694,URgkfkzpnB,STANDARD,1,1.02,N5,N5,2022-05-07 11:00:54,Packed On Time,2022-07-05 10:16:39,44.25,True,False,Morning
13695,URJXJl4n8B,STANDARD,1,0.72,N10,N10,2022-05-07 15:52:02,Packed On Time,2022-07-05 14:08:13,103.82,True,False,Noon
13696,URGpHk3pgB,STANDARD,1,2.76,N5,SIOC,2022-05-07 15:52:44,Packed On Time,2022-07-05 14:18:21,94.38,False,False,Noon
13697,URNSpP4ncB,STANDARD,1,4.75,K20,K20,2022-05-08 08:55:26,Packed On Time,2022-07-05 14:08:53,1126.55,True,False,Early Morning
13698,URVtt5BnVB,STANDARD,1,11.159,N31,N31,2022-05-07 14:03:21,Packed On Time,2022-07-05 12:14:41,108.67,True,False,Noon
13699,URg3nW6nMB,STANDARD,1,3.83,K20,K20,2022-05-09 14:37:18,Packed On Time,2022-09-05 13:16:36,80.7,True,False,Noon
13700,URNhb55nnB,STANDARD,1,1.75,N1,N1,2022-05-07 12:52:50,Packed On Time,2022-07-05 11:31:45,81.08,True,False,Morning
13701,URV7TNlpHB,STANDARD,1,15.319,N19,SIOC,2022-05-07 12:53:11,Packed On Time,2022-07-05 12:44:28,8.72,False,False,Morning
